"SEER_registry","countyfips","geoid10","no2_annual","year","no2_iqr","no2_per10","ozone_annual","ozone_iqr","ozone_per10","pm25_annual","pm25_iqr","pm25_iqr_noakhi","pm25_per10","num_perims","parea_perims","tract_cty_pop","numwf_3cat","numwf_3cat_noakhi","numwf_4cat","numwf_4cat_noakhi","numwf_5cat","numwf_5cat_noakhi","areawf_3cat","areawf_3cat_noakhi","areawf_4cat","areawf_4cat_noakhi","areawf_5cat","areawf_5cat_noakhi","popwf_3cat","popwf_3cat_noakhi","popwf_4cat","popwf_4cat_noakhi","popwf_5cat","popwf_5cat_noakhi","urban","hs_edu","poverty_150","unemploy","medhouseinc","samehouse2000","samehouse2018_22","samehouse_2013_17","samehouse_2008_12","obesity","DIABETES","StateAbbr","LocationName","SLEEP","ACCESS2","BINGE","LPA","CSMOKING","DEPRESSION","DISABILITY","check"
"New Mexico",35053,35053,7.8409467679,2021,1.9132008873,0.7840946768,47.805570651,10.691666801,4.7805570651,4.5125916565,5.1538578416,5.2117463928,0.4512591657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.39,42.24,4.17,38240,58.52,91.48,90.5,92.25,37.4,14.2,"NM","Socorro",33.7,15.3,13.6,28.1,20,20.7,37.5,NA
"New Mexico",35055,35055,18.830144799,2000,2.5521638074,1.8830144799,47.945153674,6.5816070082,4.7945153674,5.3883333744,1.0462145975,1.0618118072,0.5388333374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.52,34.23,8.94,26760,64.38,92.03,89.15,88.16,30.7,11.1,"NM","Taos",31.3,12.2,14.9,22,13.6,19,30.3,NA
"New Mexico",35055,35055,18.861238684,2001,2.7711222834,1.8861238684,47.050214353,8.9648355125,4.7050214353,4.532593787,1.0188228458,1.0194956342,0.4532593787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.52,34.23,8.94,26760,64.38,92.03,89.15,88.16,30.7,11.1,"NM","Taos",31.3,12.2,14.9,22,13.6,19,30.3,NA
"New Mexico",35055,35055,30.750381117,2002,3.8523096066,3.0750381117,47.724157054,11.438877005,4.7724157054,5.3572394393,1.7274359577,1.7790483036,0.5357239439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.52,34.23,8.94,26760,64.38,92.03,89.15,88.16,30.7,11.1,"NM","Taos",31.3,12.2,14.9,22,13.6,19,30.3,NA
"New Mexico",35055,35055,21.435421592,2003,2.4315332766,2.1435421592,48.497997341,15.662163498,4.8497997341,4.9106314659,1.3711280431,1.3931888312,0.4910631466,1,0.0035882885,0.4221392355,1,1,1,1,1,1,2,1,2,2,3,2,2,2,3,3,4,4,0,52.52,34.23,8.94,26760,64.38,92.03,89.15,88.16,30.7,11.1,"NM","Taos",31.3,12.2,14.9,22,13.6,19,30.3,NA
"New Mexico",35055,35055,16.406140703,2004,2.4479183507,1.6406140703,47.254751049,10.923970257,4.7254751049,4.0933588093,1.1124810271,1.1364895699,0.4093358809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.52,34.23,8.94,26760,64.38,92.03,89.15,88.16,30.7,11.1,"NM","Taos",31.3,12.2,14.9,22,13.6,19,30.3,NA
"New Mexico",35055,35055,10.192152624,2005,1.6279667699,1.0192152624,47.207683764,12.136829468,4.7207683764,4.8773089619,1.1529192093,1.1901079191,0.4877308962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.52,34.23,8.94,26760,64.38,92.03,89.15,88.16,30.7,11.1,"NM","Taos",31.3,12.2,14.9,22,13.6,19,30.3,NA
"New Mexico",35055,35055,13.125328553,2006,2.1490334419,1.3125328553,47.63017101,9.1555402507,4.763017101,4.410733207,1.1179161388,1.1262595175,0.4410733207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.27,28.28,12.17,35440,64.38,92.03,89.15,88.16,30.7,11.1,"NM","Taos",31.3,12.2,14.9,22,13.6,19,30.3,NA
"New Mexico",35055,35055,8.8942440913,2007,2.2198926502,0.8894244091,47.964732459,7.9332621879,4.7964732459,4.4026029787,1.197585403,1.2401478798,0.4402602979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.27,28.28,12.17,35440,64.38,92.03,89.15,88.16,30.7,11.1,"NM","Taos",31.3,12.2,14.9,22,13.6,19,30.3,NA
"New Mexico",35055,35055,9.6232975388,2008,2.3562659271,0.9623297539,47.199310205,9.2439818801,4.7199310205,4.7373955062,2.0413739529,2.0735155069,0.4737395506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.27,28.28,12.17,35440,64.38,92.03,89.15,88.16,30.7,11.1,"NM","Taos",31.3,12.2,14.9,22,13.6,19,30.3,NA
"New Mexico",35055,35055,7.080459057,2009,1.4875910296,0.7080459057,46.463505026,19.556767897,4.6463505026,4.3615503291,2.5548581308,2.6314235521,0.4361550329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.33,31.43,12.31,36210,64.38,92.03,89.15,88.16,30.7,11.1,"NM","Taos",31.3,12.2,14.9,22,13.6,19,30.3,NA
"New Mexico",35055,35055,5.0568682614,2010,1.1886757693,0.5056868261,47.476888258,13.509481118,4.7476888258,4.0185240253,1.8720623101,1.9680504459,0.4018524025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.65,33.9,13.95,33840,64.38,92.03,89.15,88.16,30.7,11.1,"NM","Taos",31.3,12.2,14.9,22,13.6,19,30.3,NA
"New Mexico",35055,35055,3.9598491349,2011,0.9714988509,0.3959849135,48.294831548,13.011075536,4.8294831548,4.0436689669,2.0314122877,2.117041325,0.4043668967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.39,35.97,15.11,32640,64.38,92.03,89.15,88.16,30.7,11.1,"NM","Taos",31.3,12.2,14.9,22,13.6,19,30.3,NA
"New Mexico",35055,35055,6.7786254409,2012,1.883496051,0.6778625441,48.793717322,16.886196097,4.8793717322,4.2387401379,3.2748312269,3.3385188732,0.4238740138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.4,36.73,13.94,35820,64.38,92.03,89.15,88.16,30.7,11.1,"NM","Taos",31.3,12.2,14.9,22,13.6,19,30.3,NA
"New Mexico",35055,35055,6.637278037,2013,1.2744304314,0.6637278037,48.057131267,21.567102518,4.8057131267,4.150161479,3.8922727221,4.0113813239,0.4150161479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.06,38.36,10.75,36580,64.38,92.03,89.15,88.16,30.7,11.1,"NM","Taos",31.3,12.2,14.9,22,13.6,19,30.3,NA
"New Mexico",35055,35055,6.0568874052,2014,1.0679581551,0.6056887405,47.004314323,18.238576132,4.7004314323,3.7045096949,2.5131869515,2.6528755893,0.3704509695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.6,37.33,9.74,35320,64.38,92.03,89.15,88.16,30.7,11.1,"NM","Taos",31.3,12.2,14.9,22,13.6,19,30.3,NA
"New Mexico",35055,35055,8.2138816937,2015,1.9912388818,0.8213881694,47.446116981,18.345305536,4.7446116981,3.285430637,2.4698077479,2.5065152363,0.3285430637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.89,37.42,9.68,35310,64.38,92.03,89.15,88.16,30.7,11.1,"NM","Taos",31.3,12.2,14.9,22,13.6,19,30.3,NA
"New Mexico",35055,35055,5.6378465201,2016,1.375641652,0.563784652,48.181383447,10.775716947,4.8181383447,3.8292474536,2.0821693343,2.173802257,0.3829247454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.82,35.56,8.42,36760,64.38,92.03,89.15,88.16,30.7,11.1,"NM","Taos",31.3,12.2,14.9,22,13.6,19,30.3,NA
"New Mexico",35055,35055,5.6378465201,2017,1.375641652,0.563784652,48.181383447,10.775716947,4.8181383447,3.5474711024,2.4448426614,2.4825157753,0.3547471102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.93,32.86,8.69,38330,64.38,92.03,89.15,88.16,30.7,11.1,"NM","Taos",31.3,12.2,14.9,22,13.6,19,30.3,NA
"New Mexico",35055,35055,5.6378465201,2018,1.375641652,0.563784652,48.181383447,10.775716947,4.8181383447,3.8564187949,3.91252241,3.955561381,0.3856418795,1,0.0017358167,0.1880863467,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,0,66.01,32.93,8.22,41970,64.38,92.03,89.15,88.16,30.7,11.1,"NM","Taos",31.3,12.2,14.9,22,13.6,19,30.3,NA
"New Mexico",35055,35055,5.6378465201,2019,1.375641652,0.563784652,48.181383447,10.775716947,4.8181383447,3.595230735,2.9602482982,3.0231180406,0.3595230735,1,0.0014242226,0.1880863467,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,0,65.36,29.87,9.92,49480,64.38,92.03,89.15,88.16,30.7,11.1,"NM","Taos",31.3,12.2,14.9,22,13.6,19,30.3,NA
"New Mexico",35055,35055,5.6378465201,2020,1.375641652,0.563784652,48.181383447,10.775716947,4.8181383447,4.0263217278,4.1052898518,4.1934430121,0.4026321728,1,0.0011065337,0.1880863467,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,0,65.36,29.87,9.92,49480,64.38,92.03,89.15,88.16,30.7,11.1,"NM","Taos",31.3,12.2,14.9,22,13.6,19,30.3,NA
"New Mexico",35055,35055,5.6378465201,2021,1.375641652,0.563784652,48.181383447,10.775716947,4.8181383447,3.8425731002,4.3886256527,4.4379190537,0.38425731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.36,29.87,9.92,49480,64.38,92.03,89.15,88.16,30.7,11.1,"NM","Taos",31.3,12.2,14.9,22,13.6,19,30.3,NA
"New Mexico",35057,35057,15.369030969,2000,2.0830580441,1.5369030969,48.273367432,6.6266621139,4.8273367432,5.7659450627,1.1195327894,1.1362230437,0.5765945063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.07,32.71,6.02,30450,53.58,91.33,89.13,85.28,37.3,12.3,"NM","Torrance",35.1,14,14.4,26.3,18.4,21,34,NA
"New Mexico",35057,35057,11.881290018,2001,1.745617458,1.1881290018,47.994428613,9.1447438434,4.7994428613,4.7206366877,1.0610905653,1.0617912656,0.4720636688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.07,32.71,6.02,30450,53.58,91.33,89.13,85.28,37.3,12.3,"NM","Torrance",35.1,14,14.4,26.3,18.4,21,34,NA
"New Mexico",35057,35057,32.370741934,2002,4.0553032384,3.2370741934,48.159053433,11.543116168,4.8159053433,5.3408195851,1.7221413938,1.7735955487,0.5340819585,1,0.0007392477,0.1400231948,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,44.07,32.71,6.02,30450,53.58,91.33,89.13,85.28,37.3,12.3,"NM","Torrance",35.1,14,14.4,26.3,18.4,21,34,NA
"New Mexico",35057,35057,27.925290057,2003,3.1677133915,2.7925290057,49.642821898,16.031878339,4.9642821898,5.2980383539,1.4792983368,1.5030995328,0.5298038354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.07,32.71,6.02,30450,53.58,91.33,89.13,85.28,37.3,12.3,"NM","Torrance",35.1,14,14.4,26.3,18.4,21,34,NA
"New Mexico",35057,35057,19.902266074,2004,2.9695662877,1.9902266074,47.470841196,10.973924226,4.7470841196,5.4358462933,1.47733833,1.5092208878,0.5435846293,1,0.0005096487,0.1400231948,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,1,44.07,32.71,6.02,30450,53.58,91.33,89.13,85.28,37.3,12.3,"NM","Torrance",35.1,14,14.4,26.3,18.4,21,34,NA
"New Mexico",35057,35057,21.572753035,2005,3.4457613001,2.1572753035,46.790573285,12.029592714,4.6790573285,6.0265033867,1.4245707159,1.4705218515,0.6026503387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.07,32.71,6.02,30450,53.58,91.33,89.13,85.28,37.3,12.3,"NM","Torrance",35.1,14,14.4,26.3,18.4,21,34,NA
"New Mexico",35057,35057,23.018015819,2006,3.7687807631,2.3018015819,47.220059209,9.0767079681,4.7220059209,4.3618849431,1.1055353713,1.1137863482,0.4361884943,1,0.0011910566,0.1400231948,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,45.03,31.7,11.14,37120,53.58,91.33,89.13,85.28,37.3,12.3,"NM","Torrance",35.1,14,14.4,26.3,18.4,21,34,NA
"New Mexico",35057,35057,10.824672304,2007,2.701703511,1.0824672304,47.26537068,7.8175892742,4.726537068,4.2078647332,1.1446131769,1.185293008,0.4207864733,1,0.0028571225,0.1400231948,1,1,1,1,1,1,2,2,2,2,3,3,2,1,2,2,3,2,1,45.03,31.7,11.14,37120,53.58,91.33,89.13,85.28,37.3,12.3,"NM","Torrance",35.1,14,14.4,26.3,18.4,21,34,NA
"New Mexico",35057,35057,11.154934782,2008,2.7312875488,1.1154934782,46.620308833,9.1305844984,4.6620308833,4.6945926807,2.0229299422,2.0547810942,0.4694592681,3,0.0094236656,0.5583836904,2,2,2,2,3,3,2,2,3,3,3,3,2,2,3,3,4,4,1,45.03,31.7,11.14,37120,53.58,91.33,89.13,85.28,37.3,12.3,"NM","Torrance",35.1,14,14.4,26.3,18.4,21,34,NA
"New Mexico",35057,35057,8.558400781,2009,1.798103785,0.8558400781,46.550654329,19.593449562,4.6550654329,4.4912684355,2.6308428917,2.7096854669,0.4491268435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.04,37.3,14.39,32440,53.58,91.33,89.13,85.28,37.3,12.3,"NM","Torrance",35.1,14,14.4,26.3,18.4,21,34,NA
"New Mexico",35057,35057,8.55920856,2010,2.0119416393,0.855920856,47.164819825,13.420682489,4.7164819825,4.0905500827,1.9056162385,2.0033248186,0.4090550083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.23,37.8,16.8,31540,53.58,91.33,89.13,85.28,37.3,12.3,"NM","Torrance",35.1,14,14.4,26.3,18.4,21,34,NA
"New Mexico",35057,35057,3.1723458097,2011,0.7782948804,0.317234581,48.8549405,13.161974083,4.88549405,5.2365855812,2.6306961283,2.7415864572,0.5236585581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.99,40.74,15.77,31160,53.58,91.33,89.13,85.28,37.3,12.3,"NM","Torrance",35.1,14,14.4,26.3,18.4,21,34,NA
"New Mexico",35057,35057,7.1386183768,2012,1.9835230077,0.7138618377,49.000214332,16.957659171,4.9000214332,4.5430865502,3.5099678718,3.5782283643,0.454308655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49.61,41.86,14.81,34720,53.58,91.33,89.13,85.28,37.3,12.3,"NM","Torrance",35.1,14,14.4,26.3,18.4,21,34,NA
"New Mexico",35057,35057,6.9721029935,2013,1.3387205081,0.6972102994,47.889010681,21.49165328,4.7889010681,4.0770810061,3.8237334297,3.9407446401,0.4077081006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.92,45.11,11.16,32080,53.58,91.33,89.13,85.28,37.3,12.3,"NM","Torrance",35.1,14,14.4,26.3,18.4,21,34,NA
"New Mexico",35057,35057,10.009265512,2014,1.7648465318,1.0009265512,46.451284192,18.023989827,4.6451284192,4.29083178,2.9109553837,3.0727528942,0.429083178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.33,43.71,9.56,32070,53.58,91.33,89.13,85.28,37.3,12.3,"NM","Torrance",35.1,14,14.4,26.3,18.4,21,34,NA
"New Mexico",35057,35057,5.6350538961,2015,1.3660701283,0.5635053896,47.423981849,18.336746864,4.7423981849,3.8503453521,2.8944798515,2.9374990241,0.3850345352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51.05,41.91,7.79,35540,53.58,91.33,89.13,85.28,37.3,12.3,"NM","Torrance",35.1,14,14.4,26.3,18.4,21,34,NA
"New Mexico",35057,35057,4.145385718,2016,1.0114793364,0.4145385718,48.227198726,10.785963488,4.8227198726,4.0210076241,2.1864397298,2.282661425,0.4021007624,1,0.0074340856,0.4183604956,1,1,1,1,1,1,2,2,3,3,4,4,2,2,3,3,4,4,1,49.19,39.48,5.24,37220,53.58,91.33,89.13,85.28,37.3,12.3,"NM","Torrance",35.1,14,14.4,26.3,18.4,21,34,NA
"New Mexico",35057,35057,4.145385718,2017,1.0114793364,0.4145385718,48.227198726,10.785963488,4.8227198726,4.0136926736,2.7661527874,2.8087770391,0.4013692674,1,0.001311133,0.1400231948,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,1,46.87,39.57,6.93,36120,53.58,91.33,89.13,85.28,37.3,12.3,"NM","Torrance",35.1,14,14.4,26.3,18.4,21,34,NA
"New Mexico",35057,35057,4.145385718,2018,1.0114793364,0.4145385718,48.227198726,10.785963488,4.8227198726,3.8645227608,3.9207442733,3.9638736873,0.3864522761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49.65,36.1,9.08,38240,53.58,91.33,89.13,85.28,37.3,12.3,"NM","Torrance",35.1,14,14.4,26.3,18.4,21,34,NA
"New Mexico",35057,35057,4.145385718,2019,1.0114793364,0.4145385718,48.227198726,10.785963488,4.8227198726,4.0584962647,3.3416927999,3.4126636591,0.4058496265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49.44,36.38,11.43,44820,53.58,91.33,89.13,85.28,37.3,12.3,"NM","Torrance",35.1,14,14.4,26.3,18.4,21,34,NA
"New Mexico",35057,35057,4.145385718,2020,1.0114793364,0.4145385718,48.227198726,10.785963488,4.8227198726,4.3688319366,4.4545177028,4.5501698559,0.4368831937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49.44,36.38,11.43,44820,53.58,91.33,89.13,85.28,37.3,12.3,"NM","Torrance",35.1,14,14.4,26.3,18.4,21,34,NA
"New Mexico",35057,35057,4.145385718,2021,1.0114793364,0.4145385718,48.227198726,10.785963488,4.8227198726,3.6816655232,4.2048521495,4.2520813914,0.3681665523,1,0.0007078509,0.4183604956,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,4,4,1,49.44,36.38,11.43,44820,53.58,91.33,89.13,85.28,37.3,12.3,"NM","Torrance",35.1,14,14.4,26.3,18.4,21,34,NA
"New Mexico",35059,35059,7.1271287547,2000,0.9659830157,0.7127128755,46.138092075,6.3335450379,4.6138092075,6.3925506716,1.2411963705,1.2597004137,0.6392550672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.97,33.17,1.87,28080,60.35,86.75,83.87,78.1,37.2,11.7,"NM","Union",34.3,14.7,15.9,26,18.7,20.1,33.7,NA
"New Mexico",35059,35059,8.5450297509,2001,1.2554489529,0.8545029751,45.6658655,8.7010649872,4.56658655,5.054798731,1.1362025078,1.1369528089,0.5054798731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.97,33.17,1.87,28080,60.35,86.75,83.87,78.1,37.2,11.7,"NM","Union",34.3,14.7,15.9,26,18.7,20.1,33.7,NA
"New Mexico",35059,35059,23.318578963,2002,2.9212771513,2.3318578963,45.980272343,11.02088989,4.5980272343,5.2880509991,1.7051262214,1.7560719968,0.5288050999,1,0.0022024997,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,4,4,0,35.97,33.17,1.87,28080,60.35,86.75,83.87,78.1,37.2,11.7,"NM","Union",34.3,14.7,15.9,26,18.7,20.1,33.7,NA
"New Mexico",35059,35059,23.335257129,2003,2.6470416728,2.3335257129,46.485731633,15.012313272,4.6485731633,5.0817138924,1.4188970346,1.4417264027,0.5081713892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.97,33.17,1.87,28080,60.35,86.75,83.87,78.1,37.2,11.7,"NM","Union",34.3,14.7,15.9,26,18.7,20.1,33.7,NA
"New Mexico",35059,35059,20.555122707,2004,3.0669773583,2.0555122707,44.67948001,10.328639976,4.467948001,5.4650280876,1.4852692723,1.5173229883,0.5465028088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.97,33.17,1.87,28080,60.35,86.75,83.87,78.1,37.2,11.7,"NM","Union",34.3,14.7,15.9,26,18.7,20.1,33.7,NA
"New Mexico",35059,35059,20.776869965,2005,3.3186369096,2.0776869965,45.493165539,11.696036494,4.5493165539,6.0587263788,1.432187725,1.4783845558,0.6058726379,1,0.0068497727,1,1,1,1,1,1,1,2,2,3,3,4,4,2,2,3,3,4,4,0,35.97,33.17,1.87,28080,60.35,86.75,83.87,78.1,37.2,11.7,"NM","Union",34.3,14.7,15.9,26,18.7,20.1,33.7,NA
"New Mexico",35059,35059,24.310924633,2006,3.980471028,2.4310924633,46.579317907,8.9535437497,4.6579317907,5.0435471744,1.2783051068,1.2878455215,0.5043547174,5,0.0165427796,1,2,2,3,3,4,4,2,2,3,3,4,4,2,2,3,3,4,4,0,45.66,27.52,5.64,39980,60.35,86.75,83.87,78.1,37.2,11.7,"NM","Union",34.3,14.7,15.9,26,18.7,20.1,33.7,NA
"New Mexico",35059,35059,11.710761009,2007,2.9228602256,1.1710761009,45.796356247,7.5746174893,4.5796356247,4.2904824852,1.1670866578,1.2085652018,0.4290482485,1,0.0004061363,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,4,4,0,45.66,27.52,5.64,39980,60.35,86.75,83.87,78.1,37.2,11.7,"NM","Union",34.3,14.7,15.9,26,18.7,20.1,33.7,NA
"New Mexico",35059,35059,10.7462964,2008,2.6312323762,1.07462964,45.869006023,8.9834418912,4.5869006023,5.0286015195,2.1668564821,2.200973766,0.5028601519,5,0.0063101413,1,2,2,3,3,4,4,2,2,2,2,3,3,2,2,3,3,4,4,0,45.66,27.52,5.64,39980,60.35,86.75,83.87,78.1,37.2,11.7,"NM","Union",34.3,14.7,15.9,26,18.7,20.1,33.7,NA
"New Mexico",35059,35059,12.361158391,2009,2.5970559523,1.2361158391,44.905120476,18.900834495,4.4905120476,4.6898972434,2.7471933603,2.8295227917,0.4689897243,1,1.11646e-05,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,4,4,0,44.83,25.7,4.46,42230,60.35,86.75,83.87,78.1,37.2,11.7,"NM","Union",34.3,14.7,15.9,26,18.7,20.1,33.7,NA
"New Mexico",35059,35059,14.969336209,2010,3.5187167856,1.4969336209,45.856165179,13.048306668,4.5856165179,4.2283825755,1.9698266334,2.0708275379,0.4228382575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.78,29.96,5.11,40510,60.35,86.75,83.87,78.1,37.2,11.7,"NM","Union",34.3,14.7,15.9,26,18.7,20.1,33.7,NA
"New Mexico",35059,35059,4.3890231945,2011,1.0767912728,0.4389023194,47.811557887,12.88087713,4.7811557887,4.9900123821,2.5068254972,2.6124943736,0.4990012382,2,0.0110639237,1,2,2,2,2,3,3,2,2,3,3,3,3,2,2,3,3,4,4,0,40.59,26.59,5.24,38900,60.35,86.75,83.87,78.1,37.2,11.7,"NM","Union",34.3,14.7,15.9,26,18.7,20.1,33.7,NA
"New Mexico",35059,35059,8.7495343134,2012,2.4311290646,0.8749534313,47.866667833,16.565369148,4.7866667833,4.6857602168,3.6201968935,3.6906010772,0.4685760217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.38,30.69,4.13,36180,60.35,86.75,83.87,78.1,37.2,11.7,"NM","Union",34.3,14.7,15.9,26,18.7,20.1,33.7,NA
"New Mexico",35059,35059,14.019419286,2013,2.6918827973,1.4019419286,46.606952316,20.91629051,4.6606952316,4.1609248597,3.9023672723,4.0217847803,0.416092486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.77,29.91,2.08,36070,60.35,86.75,83.87,78.1,37.2,11.7,"NM","Union",34.3,14.7,15.9,26,18.7,20.1,33.7,NA
"New Mexico",35059,35059,14.171465118,2014,2.4987309042,1.4171465118,45.411140666,17.620394175,4.5411140666,4.4120953589,2.9932221529,3.1595922373,0.4412095359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.86,30.93,3.09,36420,60.35,86.75,83.87,78.1,37.2,11.7,"NM","Union",34.3,14.7,15.9,26,18.7,20.1,33.7,NA
"New Mexico",35059,35059,10.300596474,2015,2.4971078194,1.0300596474,46.046159356,17.804004118,4.6046159356,3.8536560681,2.8969686675,2.94002483,0.3853656068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.41,27.02,2.48,38240,60.35,86.75,83.87,78.1,37.2,11.7,"NM","Union",34.3,14.7,15.9,26,18.7,20.1,33.7,NA
"New Mexico",35059,35059,5.7027733961,2016,1.3914838915,0.5702773396,46.445053087,10.387388445,4.6445053087,4.0296532406,2.19114082,2.2875694026,0.4029653241,1,0.000506655,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,4,4,0,37.83,27.61,1.55,37940,60.35,86.75,83.87,78.1,37.2,11.7,"NM","Union",34.3,14.7,15.9,26,18.7,20.1,33.7,NA
"New Mexico",35059,35059,5.7027733961,2017,1.3914838915,0.5702773396,46.445053087,10.387388445,4.6445053087,4.3458168182,2.9950457803,3.0411970941,0.4345816818,1,0.0020176313,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,3,4,4,0,35.1,29.03,2.73,35880,60.35,86.75,83.87,78.1,37.2,11.7,"NM","Union",34.3,14.7,15.9,26,18.7,20.1,33.7,NA
"New Mexico",35059,35059,5.7027733961,2018,1.3914838915,0.5702773396,46.445053087,10.387388445,4.6445053087,4.4120471767,4.4762341361,4.5254741124,0.4412047177,3,0.0079317785,1,2,2,3,3,4,4,2,2,2,2,3,3,2,2,3,3,4,4,0,39.66,30.51,3.42,35480,60.35,86.75,83.87,78.1,37.2,11.7,"NM","Union",34.3,14.7,15.9,26,18.7,20.1,33.7,NA
"New Mexico",35059,35059,5.7027733961,2019,1.3914838915,0.5702773396,46.445053087,10.387388445,4.6445053087,3.6882326073,3.0368243665,3.1013204311,0.3688232607,1,0.0008340289,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,4,4,0,40.88,33.15,8.79,37440,60.35,86.75,83.87,78.1,37.2,11.7,"NM","Union",34.3,14.7,15.9,26,18.7,20.1,33.7,NA
"New Mexico",35059,35059,5.7027733961,2020,1.3914838915,0.5702773396,46.445053087,10.387388445,4.6445053087,4.6150263854,4.7055407557,4.8065831434,0.4615026385,1,0.0005013454,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,4,4,0,40.88,33.15,8.79,37440,60.35,86.75,83.87,78.1,37.2,11.7,"NM","Union",34.3,14.7,15.9,26,18.7,20.1,33.7,NA
